,ds,y,pos_attr,neg_attr
0,80098,-0.7356718786962662,0.0,2.2405132e-07
1,80099,-0.1249552021170332,0.0,2.6241361e-08
2,80100,0.4979932028913158,5.107518e-08,0.0
3,80101,1.072193596541135,0.0,4.978455e-08
4,80102,1.5414381287473036,0.0,7.462518e-08
5,80103,1.8597929641568645,3.0333342e-07,0.0
6,80104,1.9960946952466119,5.468463e-08,0.0
7,80105,1.937000894259923,1.028956e-07,0.0
8,80106,1.688296188905658,0.0,9.618359e-08
9,80107,1.2743260114724995,0.0,6.178844e-08
10,80108,0.7356134509921568,0.0,8.696244e-08
11,80109,0.12489249231761931,0.0,2.6222349e-09
12,80110,-0.4980540561713235,1.7891352e-07,0.0
13,80111,-1.0722466364673517,1.241133e-07,0.0
14,80112,-1.5414781632804864,0.0,1.8956726e-07
15,80113,-1.859816074363702,0.0,6.805756e-07
16,80114,-1.9960986188997132,0.0,1.0921503e-06
17,80115,-1.9369852472754385,0.0,9.1525834e-07
18,80116,-1.688262502950737,0.0,1.0493826e-06
19,80117,-1.274277584017304,0.0,7.472029e-08
20,80118,-0.7355550225687775,8.044285e-08,0.0
21,80119,-0.12482978240220076,4.442215e-09,0.0
22,80120,0.4981149089738551,2.1867768e-09,0.0
23,80121,-0.7953673370366583,1.7377069e-07,0.0
24,80122,5.817599904378415,0.0,2.874878e-07
25,80123,-0.5131524589185845,4.819639e-09,0.0
26,80124,1.2831727667025308,1.5325814e-07,0.0
27,80125,2.4640294502442197,3.44334e-08,0.0
28,80126,1.1108602661721187,0.0,4.883425e-08
29,80127,0.5393616871869531,0.0,8.938087e-08
30,80128,0.7354965934058879,0.0,7.631656e-08
31,80129,0.12476707237083946,0.0,1.924381e-08
32,80130,-0.49817576127066376,1.1780474e-07,0.0
33,80131,-1.0723527131325903,0.0,7.233377e-08
34,80132,-1.541558227777952,0.0,4.6983524e-07
35,80133,-1.8598622892759018,0.0,3.8346283e-07
36,80134,-1.9961064602946739,0.0,9.826822e-07
37,80135,-1.9369539475675626,0.0,1.1588337e-06
38,80136,-1.6881951260303805,0.0,7.5388664e-07
39,80137,-1.2741807253507242,0.0,3.7878857e-07
40,80138,-0.7354381635306099,4.242081e-08,0.0
41,80139,-0.12470436220181197,0.0,2.2093956e-09
42,80140,0.4982366130828295,0.0,6.0182565e-08
43,80141,1.0724057498715078,0.0,1.07329406e-07
44,80142,1.5415982577514267,0.0,1.9812597e-07
45,80143,1.859885393978542,1.5004679e-07,0.0
46,80144,1.9961103780365261,3.6842803e-07,0.0
47,80145,1.9369382948442015,1.2373741e-08,0.0
48,80146,1.688161435076715,0.0,2.6084876e-07
49,80147,1.2741322941282198,0.0,2.6843315e-07
50,80148,0.7353797329159366,0.0,1.0233693e-07
51,80149,0.12464165192422733,0.0,2.1603967e-08
52,80150,-0.49829746440324557,7.89939e-08,0.0
53,80151,-1.0724587855581238,1.06503414e-07,0.0
54,80152,-1.5416382861941036,0.0,1.835503e-07
55,80153,-1.8599084968481876,0.0,7.738316e-07
56,80154,-1.9961142938087109,0.0,1.1626032e-06
57,80155,-1.936922640212746,0.0,9.797944e-07
58,80156,-1.6881277424490644,0.0,5.890287e-07
59,80157,-1.274083861648172,0.0,1.6004901e-07
60,80158,-0.7353213015889907,2.953583e-08,0.0
61,80159,-0.12457894150910022,1.5999003e-08,0.0
62,80160,0.4983583152318519,0.0,7.487068e-08
63,80161,1.0725118201862442,0.0,2.0770679e-07
64,80162,1.5416783131152145,4.714699e-08,0.0
65,80163,1.8599315978767899,9.903647e-08,0.0
66,80164,1.9961182076107704,8.7780435e-08,0.0
67,80165,1.9369069836677735,7.536766e-08,0.0
68,80166,1.6880940481630684,0.0,2.6149544e-07
69,80167,1.2740354279106287,0.0,1.5116854e-07
70,80168,0.7352628695295309,0.0,1.7623303e-07
71,80169,0.12451623098553982,0.0,3.6481044e-08
72,80170,-0.49841916557563487,1.7999882e-07,0.0
73,80171,-1.0725648537558168,4.9764935e-08,0.0
74,80172,-1.5417183385239894,0.0,3.278988e-07
75,80173,-1.8599546970750265,0.0,9.804218e-07
76,80174,-1.9961221194427006,0.0,1.4562722e-06
77,80175,-1.9368913252111122,0.0,9.0088366e-07
78,80176,-1.6880603522109576,0.0,6.8519074e-07
79,80177,-1.2739869929156376,0.0,2.6703265e-07
80,80178,-0.7352044367443812,5.872903e-08,0.0
81,80179,-0.1244535203390844,0.09769256,0.0
82,80180,0.4984800154133952,0.0,1.916558e-07
83,80181,1.0726178862667888,0.0,2.896617e-07
84,80182,1.5417583624064837,0.0,1.8922225e-07
85,80183,1.8599777944321751,2.0372467e-07,0.0
86,80184,1.9961260293044978,4.245182e-08,0.0
87,80185,1.9368756648427774,2.8877673e-07,0.0
88,80186,1.6880266545849605,1.4653034e-07,0.0
89,80187,1.2739385566688557,1.0,0.0
90,80188,0.7351460032335992,0.0,1.7667304e-07
91,80189,0.1243908095552721,0.0,4.5334012e-08
92,80190,-0.4985408647591657,1.3957602e-07,0.0
93,80191,-1.0726709177191085,3.7858308e-07,0.0
94,80192,-1.5417983847672931,0.0,2.3580672e-07
95,80193,-1.8600008899535627,0.0,1.6159534e-06
